2/1/2011,$197302.11
3/1/2011,$209368.33
4/1/2011,$209253.04
5/1/2011,$210340.06
6/1/2011,$209928.31
7/1/2011,$209516.56
8/1/2011,$209516.56
9/1/2011,$209516.56
10/1/2011,$209253.04
11/1/2011,$209994.19
12/1/2011,$211888.24
13/1/2011,$211542.37
14/1/2011,$213074.08
15/1/2011,$213074.08
16/1/2011,$213074.08
17/1/2011,$213074.08
18/1/2011,$213436.42
19/1/2011,$211344.73
20/1/2011,$211064.74
21/1/2011,$211542.37
22/1/2011,$211542.37
23/1/2011,$211542.37
24/1/2011,$212744.68
25/1/2011,$212859.97
26/1/2011,$213683.47
27/1/2011,$214210.51
28/1/2011,$210471.82
29/1/2011,$210471.82
30/1/2011,$210471.82
31/1/2011,$212052.94
1/2/2011,$225545.60
2/2/2011,$225114.35
3/2/2011,$225614.60
4/2/2011,$226252.85
5/2/2011,$226252.85
6/2/2011,$226252.85
7/2/2011,$227667.35
8/2/2011,$228702.35
9/2/2011,$228184.85
10/2/2011,$228271.10
11/2/2011,$229633.85
12/2/2011,$229633.85
13/2/2011,$229633.85
14/2/2011,$230185.85
15/2/2011,$229461.35
16/2/2011,$230910.35
17/2/2011,$231600.35
18/2/2011,$232083.35
19/2/2011,$232083.35
20/2/2011,$232083.35
21/2/2011,$232083.35
22/2/2011,$227425.85
23/2/2011,$226028.60
24/2/2011,$225873.35
25/2/2011,$228288.35
26/2/2011,$228288.35
27/2/2011,$228288.35
28/2/2011,$229702.85
1/3/2011,$235675.35
2/3/2011,$236179.35
3/3/2011,$240247.35
4/3/2011,$238447.35
5/3/2011,$238447.35
6/3/2011,$238447.35
7/3/2011,$236575.35
8/3/2011,$238645.35
9/3/2011,$238303.35
10/3/2011,$233893.35
11/3/2011,$235513.35
12/3/2011,$235513.35
13/3/2011,$235513.35
14/3/2011,$234091.35
15/3/2011,$231409.35
16/3/2011,$227125.35
17/3/2011,$230131.35
18/3/2011,$230964.75
19/3/2011,$230964.75
20/3/2011,$230964.75
21/3/2011,$234531.48
22/3/2011,$233718.33
23/3/2011,$234386.92
24/3/2011,$236627.60
25/3/2011,$237350.40
26/3/2011,$237350.40
27/3/2011,$237350.40
28/3/2011,$236772.16
29/3/2011,$238362.32
30/3/2011,$240006.69
31/3/2011,$239681.43
1/4/2011,$250673.85
2/4/2011,$250673.85
3/4/2011,$250673.85
4/4/2011,$250880.87
5/4/2011,$250843.23
6/4/2011,$251633.67
7/4/2011,$250993.79
8/4/2011,$250128.07
9/4/2011,$250128.07
10/4/2011,$250128.07
11/4/2011,$249375.27
12/4/2011,$247512.09
13/4/2011,$247493.27
14/4/2011,$247681.47
15/4/2011,$248584.83
16/4/2011,$248584.83
17/4/2011,$248584.83
18/4/2011,$245799.47
19/4/2011,$247210.97
20/4/2011,$250579.75
21/4/2011,$251859.51
22/4/2011,$251859.51
23/4/2011,$251859.51
24/4/2011,$251859.51
25/4/2011,$251596.03
26/4/2011,$253760.33
27/4/2011,$255416.49
28/4/2011,$256244.57
29/4/2011,$256846.81
30/4/2011,$256846.81
1/5/2011,$256846.81
2/5/2011,$266389.54
3/5/2011,$265431.59
4/5/2011,$263672.09
5/5/2011,$261286.99
6/5/2011,$262440.44
7/5/2011,$262440.44
8/5/2011,$262440.44
9/5/2011,$263457.04
10/5/2011,$265705.29
11/5/2011,$262909.64
12/5/2011,$264160.84
13/5/2011,$262127.64
14/5/2011,$262127.64
15/5/2011,$262127.64
16/5/2011,$260465.89
17/5/2011,$260426.79
18/5/2011,$262753.24
19/5/2011,$263378.84
20/5/2011,$261286.99
21/5/2011,$261286.99
22/5/2011,$261286.99
23/5/2011,$258256.74
24/5/2011,$258041.69
25/5/2011,$258901.89
26/5/2011,$260094.44
27/5/2011,$261091.49
28/5/2011,$261091.49
29/5/2011,$261091.49
30/5/2011,$261091.49
31/5/2011,$263808.94
1/6/2011,$267689.93
2/6/2011,$267405.87
3/6/2011,$264747.88
4/6/2011,$264747.88
5/6/2011,$264747.88
6/6/2011,$261947.86
7/6/2011,$261785.54
8/6/2011,$260689.88
9/6/2011,$262678.30
10/6/2011,$259026.10
11/6/2011,$259026.10
12/6/2011,$259026.10
13/6/2011,$259229.00
14/6/2011,$262515.98
15/6/2011,$257849.28
16/6/2011,$258417.40
17/6/2011,$259184.36
18/6/2011,$259184.36
19/6/2011,$259184.36
20/6/2011,$260515.09
21/6/2011,$264085.09
22/6/2011,$262493.89
23/6/2011,$261739.09
24/6/2011,$258699.49
25/6/2011,$258699.49
26/6/2011,$258699.49
27/6/2011,$261004.69
28/6/2011,$264411.49
29/6/2011,$266675.89
30/6/2011,$269225.89
1/7/2011,$283341.14
2/7/2011,$283341.14
3/7/2011,$283341.14
4/7/2011,$283341.14
5/7/2011,$283108.49
6/7/2011,$283446.89
7/7/2011,$286386.74
8/7/2011,$284356.34
9/7/2011,$284356.34
10/7/2011,$284356.34
11/7/2011,$279216.89
12/7/2011,$278011.34
13/7/2011,$278941.94
14/7/2011,$277017.29
15/7/2011,$278624.69
16/7/2011,$278624.69
17/7/2011,$278624.69
18/7/2011,$276340.49
19/7/2011,$280824.29
20/7/2011,$280655.09
21/7/2011,$284546.69
22/7/2011,$284737.04
23/7/2011,$284737.04
24/7/2011,$284737.04
25/7/2011,$283150.79
26/7/2011,$282093.29
27/7/2011,$276319.34
28/7/2011,$275515.64
29/7/2011,$273633.29
30/7/2011,$273633.29
31/7/2011,$273633.29
1/8/2011,$282311.42
2/8/2011,$275099.74
3/8/2011,$276590.30
4/8/2011,$263635.58
5/8/2011,$263241.02
6/8/2011,$263241.02
7/8/2011,$263241.02
8/8/2011,$246099.58
9/8/2011,$257541.82
10/8/2011,$246165.34
11/8/2011,$257213.02
12/8/2011,$258944.70
13/8/2011,$258944.70
14/8/2011,$258944.70
15/8/2011,$264424.70
16/8/2011,$262166.94
17/8/2011,$262342.30
18/8/2011,$251031.58
19/8/2011,$246932.54
20/8/2011,$246932.54
21/8/2011,$246932.54
22/8/2011,$247129.82
23/8/2011,$255262.14
24/8/2011,$258857.02
25/8/2011,$254911.42
26/8/2011,$258615.90
27/8/2011,$258615.90
28/8/2011,$258615.90
29/8/2011,$266046.78
30/8/2011,$266748.22
31/8/2011,$267931.90
1/9/2011,$275016.79
2/9/2011,$267992.65
3/9/2011,$267992.65
4/9/2011,$267992.65
5/9/2011,$267992.65
6/9/2011,$266037.01
7/9/2011,$273541.21
8/9/2011,$270698.71
9/9/2011,$263603.83
10/9/2011,$263603.83
11/9/2011,$263603.83
12/9/2011,$265309.33
13/9/2011,$267742.51
14/9/2011,$271449.13
15/9/2011,$276133.57
16/9/2011,$277759.48
17/9/2011,$277759.48
18/9/2011,$277759.48
19/9/2011,$275016.52
20/9/2011,$274696.62
21/9/2011,$266607.72
22/9/2011,$257993.27
23/9/2011,$259547.07
24/9/2011,$259547.07
25/9/2011,$259547.07
26/9/2011,$265716.57
27/9/2011,$268687.07
28/9/2011,$263203.07
29/9/2011,$265282.42
30/9/2011,$258655.92
1/10/2011,$258655.92
2/10/2011,$258655.92
3/10/2011,$261070.38
4/10/2011,$266791.72
5/10/2011,$271729.64
6/10/2011,$276643.82
7/10/2011,$274792.10
8/10/2011,$274792.10
9/10/2011,$274792.10
10/10/2011,$283979.48
11/10/2011,$284264.36
12/10/2011,$286757.06
13/10/2011,$286187.30
14/10/2011,$291077.74
15/10/2011,$291077.74
16/10/2011,$291077.74
17/10/2011,$285522.58
18/10/2011,$291101.48
19/10/2011,$287659.18
20/10/2011,$288917.40
21/10/2011,$294401.34
22/10/2011,$294401.34
23/10/2011,$294401.34
24/10/2011,$298009.82
25/10/2011,$292217.26
26/10/2011,$295184.76
27/10/2011,$305464.18
28/10/2011,$305392.96
29/10/2011,$305392.96
30/10/2011,$305392.96
31/10/2011,$298033.56
1/11/2011,$299722.10
2/11/2011,$304609.54
3/11/2011,$310160.10
4/11/2011,$308268.98
5/11/2011,$308268.98
6/11/2011,$308268.98
7/11/2011,$310184.66
8/11/2011,$314163.38
9/11/2011,$302571.06
10/11/2011,$305420.02
11/11/2011,$311167.06
12/11/2011,$311167.06
13/11/2011,$311167.06
14/11/2011,$308219.86
15/11/2011,$309742.58
16/11/2011,$304830.58
17/11/2011,$299992.26
18/11/2011,$299672.98
19/11/2011,$299672.98
20/11/2011,$299672.98
21/11/2011,$293975.06
22/11/2011,$292820.74
23/11/2011,$286361.46
24/11/2011,$286361.46
25/11/2011,$285821.14
26/11/2011,$285821.14
27/11/2011,$285821.14
28/11/2011,$294097.86
29/11/2011,$294932.90
30/11/2011,$307065.54
1/12/2011,$317026.02
2/12/2011,$316747.06
3/12/2011,$316747.06
4/12/2011,$316747.06
5/12/2011,$320196.02
6/12/2011,$320297.46
7/12/2011,$321489.38
8/12/2011,$314439.30
9/12/2011,$319764.90
10/12/2011,$319764.90
11/12/2011,$319764.90
12/12/2011,$315098.66
13/12/2011,$312156.90
14/12/2011,$308834.74
15/12/2011,$309950.58
16/12/2011,$310407.06
17/12/2011,$310407.06
18/12/2011,$310407.06
19/12/2011,$307081.94
20/12/2011,$316371.22
21/12/2011,$316983.70
22/12/2011,$319790.90
23/12/2011,$322649.14
24/12/2011,$322649.14
25/12/2011,$322649.14
26/12/2011,$322649.14
27/12/2011,$322904.34
28/12/2011,$318668.02
29/12/2011,$321960.10
30/12/2011,$320377.86
31/12/2011,$320377.86
1/1/2012,$320377.86
2/1/2012,$320377.86
3/1/2012,$335461.32
4/1/2012,$335987.52
5/1/2012,$336882.06
6/1/2012,$336013.83
7/1/2012,$336013.83
8/1/2012,$336013.83
9/1/2012,$336829.44
10/1/2012,$339749.85
11/1/2012,$339934.02
12/1/2012,$340749.63
13/1/2012,$338986.86
14/1/2012,$338986.86
15/1/2012,$338986.86
16/1/2012,$338986.86
17/1/2012,$340302.36
18/1/2012,$344064.69
19/1/2012,$345880.08
20/1/2012,$347169.27
21/1/2012,$347169.27
22/1/2012,$347169.27
23/1/2012,$346274.73
24/1/2012,$345880.08
25/1/2012,$348774.18
26/1/2012,$346985.10
27/1/2012,$346827.24
28/1/2012,$346827.24
29/1/2012,$346827.24
30/1/2012,$345643.29
31/1/2012,$345511.74
1/2/2012,$358550.89
2/2/2012,$359119.15
3/2/2012,$364152.31
4/2/2012,$364152.31
5/2/2012,$364152.31
6/2/2012,$363908.77
7/2/2012,$364828.81
8/2/2012,$365911.21
9/2/2012,$366371.23
10/2/2012,$363665.23
11/2/2012,$363665.23
12/2/2012,$363665.23
13/2/2012,$366371.23
14/2/2012,$365911.21
15/2/2012,$364206.43
16/2/2012,$368238.37
17/2/2012,$369212.53
18/2/2012,$369212.53
19/2/2012,$369212.53
20/2/2012,$369212.53
21/2/2012,$369374.89
22/2/2012,$368184.25
23/2/2012,$369807.85
24/2/2012,$370619.65
25/2/2012,$370619.65
26/2/2012,$370619.65
27/2/2012,$371242.03
28/2/2012,$372324.43
29/2/2012,$370863.19
1/3/2012,$382815.11
2/3/2012,$381647.93
3/3/2012,$381647.93
4/3/2012,$381647.93
5/3/2012,$380091.69
6/3/2012,$374533.69
7/3/2012,$377145.95
8/3/2012,$380897.60
9/3/2012,$382370.47
10/3/2012,$382370.47
11/3/2012,$382370.47
12/3/2012,$382398.26
13/3/2012,$389290.18
14/3/2012,$388873.33
15/3/2012,$391124.32
16/3/2012,$391663.45
17/3/2012,$391663.45
18/3/2012,$391663.45
19/3/2012,$393199.58
